threshold,validation_f1
21.122578735811167,0.9821428571428571
21.228814509977777,0.9821428571428571
21.33505028414439,0.9821428571428571
21.441286058311004,0.9821428571428571
21.547521832477617,0.9821428571428571
21.653757606644227,0.9821428571428571
21.75999338081084,0.9791044776119403
21.866229154977454,0.9791044776119403
21.972464929144067,0.972972972972973
22.07870070331068,0.9698795180722891
22.184936477477294,0.9667673716012085
22.291172251643903,0.9636363636363636
22.397408025810517,0.9636363636363636
22.50364379997713,0.9604863221884499
22.609879574143743,0.9573170731707317
22.716115348310357,0.9573170731707317
22.82235112247697,0.9573170731707317
22.92858689664358,0.9573170731707317
23.034822670810193,0.9573170731707317
23.141058444976807,0.950920245398773
23.24729421914342,0.9476923076923077
23.353529993310033,0.9444444444444444
23.459765767476647,0.9411764705882353
23.566001541643256,0.9411764705882353
23.67223731580987,0.9411764705882353
23.778473089976483,0.9345794392523364
23.884708864143096,0.9211356466876972
23.99094463830971,0.9211356466876972
24.097180412476323,0.9177215189873418
24.203416186642933,0.9142857142857143
24.309651960809546,0.9073482428115016
24.41588773497616,0.9038461538461539
24.522123509142773,0.9003215434083601
24.628359283309386,0.896774193548387
24.734595057476,0.8823529411764706
24.84083083164261,0.875
24.947066605809223,0.8712871287128713
25.053302379975836,0.8675496688741722
25.15953815414245,0.8561872909698997
25.265773928309063,0.8523489932885906
25.372009702475676,0.8523489932885906
25.478245476642286,0.8445945945945946
25.5844812508089,0.8445945945945946
25.690717024975513,0.8406779661016949
25.796952799142126,0.8327645051194539
25.90318857330874,0.8247422680412371
26.009424347475353,0.8041958041958042
26.115660121641962,0.7872340425531915
26.221895895808576,0.7741935483870968
26.32813166997519,0.7697841726618705
26.434367444141802,0.7608695652173914
26.540603218308416,0.7518248175182481
26.64683899247503,0.7472527472527473
26.75307476664164,0.7472527472527473
26.859310540808252,0.7286245353159851
26.965546314974866,0.7094339622641509
27.07178208914148,0.6946564885496184
27.178017863308092,0.6896551724137931
27.284253637474706,0.6744186046511628
27.390489411641315,0.6535433070866141
27.49672518580793,0.6482213438735178
27.602960959974542,0.632
27.709196734141155,0.5983606557377049
27.81543250830777,0.575
27.921668282474382,0.5508474576271186
28.027904056640992,0.5258620689655172
28.134139830807605,0.5194805194805194
28.24037560497422,0.5130434782608696
28.346611379140832,0.48
28.452847153307445,0.4732142857142857
28.55908292747406,0.45248868778280543
28.66531870164067,0.44545454545454544
28.77155447580728,0.4166666666666667
28.877790249973895,0.40930232558139534
28.98402602414051,0.40186915887850466
29.09026179830712,0.39436619718309857
29.196497572473735,0.36363636363636365
29.302733346640345,0.3557692307692308
29.408969120806958,0.33980582524271846
29.51520489497357,0.31527093596059114
29.621440669140185,0.3
29.727676443306798,0.2914572864321608
29.83391221747341,0.2828282828282828
