threshold,validation_accuracy,validation_precision,validation_recall,validation_f1
0.07685969,0.5205882352941177,0.5573770491803278,0.2,0.2943722943722944
0.07724975,0.5264705882352941,0.5789473684210527,0.19411764705882353,0.2907488986784141
0.07763982,0.5235294117647059,0.5714285714285714,0.18823529411764706,0.2831858407079646
0.07802988,0.5264705882352941,0.5849056603773585,0.18235294117647058,0.27802690582959644
0.07841994,0.5176470588235295,0.56,0.16470588235294117,0.2545454545454545
0.07881001,0.5264705882352941,0.5957446808510638,0.16470588235294117,0.25806451612903225
0.07920007,0.5264705882352941,0.6046511627906976,0.15294117647058825,0.24413145539906103
0.07959013,0.5264705882352941,0.6046511627906976,0.15294117647058825,0.24413145539906103
0.079980195,0.5264705882352941,0.6097560975609756,0.14705882352941177,0.23696682464454977
0.080370255,0.5294117647058824,0.631578947368421,0.1411764705882353,0.23076923076923078
0.080760315,0.5294117647058824,0.631578947368421,0.1411764705882353,0.23076923076923078
0.08115038,0.5264705882352941,0.6216216216216216,0.13529411764705881,0.2222222222222222
0.08154044,0.5264705882352941,0.6216216216216216,0.13529411764705881,0.2222222222222222
0.0819305,0.5264705882352941,0.6216216216216216,0.13529411764705881,0.2222222222222222
0.08232057,0.5235294117647059,0.6111111111111112,0.12941176470588237,0.21359223300970873
0.08271063,0.5235294117647059,0.6176470588235294,0.12352941176470589,0.20588235294117646
0.08310069,0.5235294117647059,0.6176470588235294,0.12352941176470589,0.20588235294117646
0.08349076,0.5235294117647059,0.625,0.11764705882352941,0.19801980198019803
0.08388082,0.5235294117647059,0.625,0.11764705882352941,0.19801980198019803
0.08427088,0.5205882352941177,0.6206896551724138,0.10588235294117647,0.18090452261306533
0.08466095,0.5176470588235295,0.6071428571428571,0.1,0.1717171717171717
0.08505101,0.5205882352941177,0.6296296296296297,0.1,0.17258883248730963
0.08544107,0.5147058823529411,0.6,0.08823529411764706,0.15384615384615385
0.085831136,0.5176470588235295,0.625,0.08823529411764706,0.15463917525773196
0.086221196,0.5176470588235295,0.625,0.08823529411764706,0.15463917525773196
0.086611256,0.5176470588235295,0.625,0.08823529411764706,0.15463917525773196
0.08700132,0.5176470588235295,0.625,0.08823529411764706,0.15463917525773196
0.087391384,0.5176470588235295,0.625,0.08823529411764706,0.15463917525773196
0.087781444,0.5176470588235295,0.625,0.08823529411764706,0.15463917525773196
0.08817151,0.5205882352941177,0.6521739130434783,0.08823529411764706,0.15544041450777202
0.08856157,0.5205882352941177,0.6521739130434783,0.08823529411764706,0.15544041450777202
0.08895163,0.5235294117647059,0.6818181818181818,0.08823529411764706,0.15625
0.0893417,0.5235294117647059,0.6818181818181818,0.08823529411764706,0.15625
0.08973176,0.5235294117647059,0.6818181818181818,0.08823529411764706,0.15625
0.09012182,0.5205882352941177,0.6842105263157895,0.07647058823529412,0.13756613756613756
0.09051189,0.5205882352941177,0.6842105263157895,0.07647058823529412,0.13756613756613756
0.09090195,0.5205882352941177,0.6842105263157895,0.07647058823529412,0.13756613756613756
0.09129201,0.5205882352941177,0.6842105263157895,0.07647058823529412,0.13756613756613756
0.09168208,0.5176470588235295,0.6875,0.06470588235294118,0.11827956989247312
0.09207214,0.5176470588235295,0.6875,0.06470588235294118,0.11827956989247312
0.0924622,0.5176470588235295,0.7142857142857143,0.058823529411764705,0.10869565217391304
0.09285226,0.5176470588235295,0.7142857142857143,0.058823529411764705,0.10869565217391304
0.093242325,0.5176470588235295,0.7142857142857143,0.058823529411764705,0.10869565217391304
0.093632385,0.5176470588235295,0.7142857142857143,0.058823529411764705,0.10869565217391304
0.094022445,0.5176470588235295,0.7142857142857143,0.058823529411764705,0.10869565217391304
0.09441251,0.5117647058823529,0.6666666666666666,0.047058823529411764,0.08791208791208792
0.09480257,0.5117647058823529,0.6666666666666666,0.047058823529411764,0.08791208791208792
0.09519263,0.5088235294117647,0.6363636363636364,0.041176470588235294,0.07734806629834254
0.0955827,0.5088235294117647,0.6363636363636364,0.041176470588235294,0.07734806629834254
0.09597276,0.5088235294117647,0.6363636363636364,0.041176470588235294,0.07734806629834254
0.09636282,0.5147058823529411,0.7777777777777778,0.041176470588235294,0.0782122905027933
0.09675289,0.5147058823529411,0.7777777777777778,0.041176470588235294,0.0782122905027933
0.09714295,0.5147058823529411,0.7777777777777778,0.041176470588235294,0.0782122905027933
0.09753301,0.5147058823529411,0.7777777777777778,0.041176470588235294,0.0782122905027933
0.09792308,0.5147058823529411,0.7777777777777778,0.041176470588235294,0.0782122905027933
0.09831314,0.5147058823529411,0.7777777777777778,0.041176470588235294,0.0782122905027933
0.0987032,0.5147058823529411,0.7777777777777778,0.041176470588235294,0.0782122905027933
0.099093266,0.5147058823529411,0.7777777777777778,0.041176470588235294,0.0782122905027933
0.099483326,0.5176470588235295,0.875,0.041176470588235294,0.07865168539325842
0.09987339,0.5176470588235295,0.875,0.041176470588235294,0.07865168539325842
0.100263454,0.5176470588235295,0.875,0.041176470588235294,0.07865168539325842
0.100653514,0.5176470588235295,0.875,0.041176470588235294,0.07865168539325842
0.101043575,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10143364,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.1018237,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10221376,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10260383,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10299389,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10338395,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10377402,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10416408,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10455414,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10494421,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10533427,0.5147058823529411,0.8571428571428571,0.03529411764705882,0.06779661016949153
0.10572433,0.5117647058823529,0.8333333333333334,0.029411764705882353,0.056818181818181816
0.106114395,0.5117647058823529,0.8333333333333334,0.029411764705882353,0.056818181818181816
0.106504455,0.5117647058823529,0.8333333333333334,0.029411764705882353,0.056818181818181816
0.106894515,0.5117647058823529,0.8333333333333334,0.029411764705882353,0.056818181818181816
0.10728458,0.5117647058823529,0.8333333333333334,0.029411764705882353,0.056818181818181816
0.10767464,0.5117647058823529,0.8333333333333334,0.029411764705882353,0.056818181818181816
0.1080647,0.5117647058823529,0.8333333333333334,0.029411764705882353,0.056818181818181816
0.10845477,0.5117647058823529,0.8333333333333334,0.029411764705882353,0.056818181818181816
0.10884483,0.5088235294117647,0.8,0.023529411764705882,0.045714285714285714
0.10923489,0.5058823529411764,0.75,0.01764705882352941,0.034482758620689655
0.10962496,0.5058823529411764,0.75,0.01764705882352941,0.034482758620689655
0.11001502,0.5058823529411764,0.75,0.01764705882352941,0.034482758620689655
0.11040508,0.5058823529411764,0.75,0.01764705882352941,0.034482758620689655
0.11079515,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11118521,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11157527,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.111965336,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.112355396,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11274546,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.113135524,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.113525584,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.113915645,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11430571,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11469577,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11508583,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.1154759,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11586596,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11625602,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11664609,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11703615,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11742621,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11781627,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11820634,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.1185964,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.11898646,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.119376525,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.119766586,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.120156646,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.12054671,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.12093677,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.121326834,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.1217169,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.12210696,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.12249702,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.12288709,0.5029411764705882,0.6666666666666666,0.011764705882352941,0.023121387283236993
0.12327715,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12366721,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12405728,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12444734,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.1248374,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12522747,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12561753,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12600759,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12639765,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12678772,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12717777,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12756784,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12795791,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12834796,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12873803,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.1291281,0.5,0.5,0.0058823529411764705,0.011627906976744186
